"","ID","metadata","Dermotype_size","coef","stderr","N","N.not.0","pval","qval","Site","class","Superclass1","Superclass2","Superclass3","Superclass4","label_1","label_2","pwy","prev","HighPrev","Type","ave_abund","rank","percentile","Subclass"
"329","PWY0-1298","binary_outcome","Ax-1",-1.41485984562598,0.437170924460913,393,300,0.00131758452744743,0.00921143165206607,"Ax","Degradation|NUCLEO-DEG|Pyrimidine-Degradation","Degradation","NUCLEO-DEG","Pyrimidine-Degradation",NA,"Nucleo-Deg","Pyrimidine-Deg","superpathway of pyrimidine deoxyribonucleosides degradation",0.663934426229508,"N","all_low",0.000953750021243551,124,0.769662921348315,"Nucleotide metabolism"
"330","PWY0-162","binary_outcome","Ax-1",1.28561107214343,0.259797405670774,393,364,1.12351656796977e-06,4.67146362471642e-05,"Ax","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn|Pyrimid-Ribonucleot-De-Novo-Biosyn","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-De-Novo-Biosyn","Nucleotide-Syn","Pyrimidine-Syn","superpathway of pyrimidine ribonucleotides de novo biosynthesis",0.983606557377049,"Y","variable",0.0123975737756065,29,0.947565543071161,"Nucleotide metabolism"
"331","PWY0-166","binary_outcome","Ax-1",0.801709230344634,0.23242629824391,393,369,0.000631844529082793,0.00554619086639341,"Ax","Biosynthesis|Nucleotide-Biosynthesis|PYR-NUC-SYN|Pyrimidine-De-Novo-Biosyn|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn","Biosynthesis","Nucleotide-Biosynthesis","PYR-NUC-SYN","Pyrimidine-De-Novo-Biosyn","Nucleotide-Syn","Pyrimidine-Syn","superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)",0.975409836065574,"Y","variable",0.013914502938699,24,0.956928838951311,"Nucleotide metabolism"
"332","PWY1G-0","binary_outcome","Ax-1",-1.10637180508063,0.373945714377915,393,166,0.00328654586049177,0.0177833645875925,"Ax","Biosynthesis|Cofactor-Biosynthesis|Reductants","Biosynthesis","Cofactor-Biosynthesis","Reductants",NA,"Cofactor-Syn","Reductants","mycothiol biosynthesis",0.311475409836066,"N","all_low",0.000630336079040877,134,0.750936329588015,"Cofactor Syn"
"333","PWY66-400","binary_outcome","Ax-1",-0.715278083223154,0.279354032476569,393,351,0.0108318176566669,0.0434372383186135,"Ax","Energy-Metabolism|GLYCOLYSIS-VARIANTS","Energy-Metabolism","GLYCOLYSIS-VARIANTS",NA,NA,"Glycolysis-Variants"," ","glycolysis VI (metazoan)",0.90983606557377,"N","variable",0.00430209730661943,66,0.878277153558052,"Energy metabolism"
"334","PWY66-422","binary_outcome","Ax-1",-1.20076650092769,0.335680001234173,393,239,0.000392342728191978,0.00382655253421806,"Ax","Degradation|Carbohydrates-Degradation|Sugars-And-Polysaccharides-Degradation|GALACTOSE-DEGRADATION","Degradation","Carbohydrates-Degradation","Sugars-And-Polysaccharides-Degradation","GALACTOSE-DEGRADATION","Carbohydrates-Deg","Sugars&Polysaccharides-Deg","D-galactose degradation V (Leloir pathway)",0.491803278688525,"N","all_low",0.00024371329992877,162,0.698501872659176,"Carbohydrate metabolism"
"335","THRESYN-PWY","binary_outcome","Ax-1",0.516122598880469,0.195210771841717,393,375,0.00855292751287266,0.0363269501890828,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|THREONINE-BIOSYNTHESIS","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","THREONINE-BIOSYNTHESIS","Amino-Acid-Syn","Threonine-Syn","superpathway of L-threonine biosynthesis",1,"Y","variable",0.00799561024583724,49,0.910112359550562,"Amino acid metabolism"
"336","UDPNAGSYN-PWY","binary_outcome","Ax-1",-1.70712747932596,0.220472565968892,393,380,9.60294213017549e-14,2.52877476094621e-11,"Ax","Biosynthesis|Polyamine-Biosynthesis|UDP-NAc-Glucosamine-Biosynthesis","Biosynthesis","Polyamine-Biosynthesis","UDP-NAc-Glucosamine-Biosynthesis",NA,"Polyamine-Syn","Udp-Nac-Glucosamine-Syn","UDP-N-acetyl-D-glucosamine biosynthesis I",0.926229508196721,"N","variable",0.00411080698295489,68,0.874531835205993,"Amine metabolism"
"337","VALSYN-PWY","binary_outcome","Ax-1",0.973703739940553,0.176833910584962,393,382,7.06073945612938e-08,6.19776018926912e-06,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|VALINE-BIOSYNTHESIS","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","VALINE-BIOSYNTHESIS","Amino-Acid-Syn","Valine-Syn","L-valine biosynthesis",1,"Y","variable",0.0294882026441174,3.5,0.99438202247191,"Amino acid metabolism"
"338","ANAGLYCOLYSIS-PWY","binary_outcome","Ax-2",-2.24263490934742,0.341708997797716,393,356,1.79330004043306e-10,3.93529731095034e-09,"Ax","Energy-Metabolism|GLYCOLYSIS-VARIANTS","Energy-Metabolism","GLYCOLYSIS-VARIANTS",NA,NA,"Glycolysis-Variants"," ","glycolysis III (from glucose)",0.703703703703704,"N","variable",0.00447798602772555,61,0.887640449438202,"Energy metabolism"
"339","ARGININE-SYN4-PWY","binary_outcome","Ax-2",-1.57855100868031,0.402146534862999,393,348,0.000102888736560713,0.00104207822926876,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|Other-Amino-Acid-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis","Other-Amino-Acid-Biosynthesis",NA,"Amino-Acid-Syn","Other-Amino-Acid-Syn","L-ornithine de novo  biosynthesis",0.691358024691358,"N","variable",0.00266243321094884,80,0.852059925093633,"Amino acid metabolism"
"340","ARGSYN-PWY","binary_outcome","Ax-2",-1.10644967041007,0.429095878242198,393,339,0.0103002627827218,0.0439849059370283,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|ARGININE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","ARGININE-SYN","Amino-Acid-Syn","Arginine-Syn","L-arginine biosynthesis I (via L-ornithine)",0.753086419753086,"N","variable",0.00403267185050226,69,0.872659176029963,"Amino acid metabolism"
"341","ARGSYNBSUB-PWY","binary_outcome","Ax-2",-1.04335020568241,0.321974953890994,393,342,0.00129682829296485,0.00944671968983879,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|ARGININE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","ARGININE-SYN","Amino-Acid-Syn","Arginine-Syn","L-arginine biosynthesis II (acetyl cycle)",0.740740740740741,"N","variable",0.00308220598619998,76,0.859550561797753,"Amino acid metabolism"
"342","ARO-PWY","binary_outcome","Ax-2",-1.88658199924763,0.291382920125052,393,366,2.95424142810413e-10,6.14171244263754e-09,"Ax","Biosynthesis|AROMATIC-COMPOUNDS-BIOSYN|Chorismate-Biosynthesis","Biosynthesis","AROMATIC-COMPOUNDS-BIOSYN","Chorismate-Biosynthesis",NA,"Aromatic-Compounds-Syn","Chorismate-Syn","chorismate biosynthesis I",0.728395061728395,"N","variable",0.0059534014331101,54,0.900749063670412,"Aromatic Compounds Syn"
"343","ASPASN-PWY","binary_outcome","Ax-2",-1.72010283643631,0.380676760403109,393,319,8.32898734505143e-06,0.000119634545501648,"Ax","Biosynthesis|Amino-Acid-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis",NA,NA,"Amino-Acid-Syn"," ","superpathway of L-aspartate and L-asparagine biosynthesis",0.580246913580247,"N","variable",0.00082619649474443,133,0.752808988764045,"Amino acid metabolism"
"344","BRANCHED-CHAIN-AA-SYN-PWY","binary_outcome","Ax-2",-2.85861787005178,0.238762551558271,393,377,8.34060354167474e-28,5.27113306867707e-25,"Ax","Biosynthesis|Amino-Acid-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis",NA,NA,"Amino-Acid-Syn"," ","superpathway of branched amino acid biosynthesis",0.802469135802469,"N","variable",0.0064099161701786,48,0.911985018726592,"Amino acid metabolism"
"345","CITRULBIO-PWY","binary_outcome","Ax-2",-1.20084314170076,0.336320536041693,393,353,0.000402154258621779,0.00361024845808188,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|Other-Amino-Acid-Biosynthesis|Citrulline-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis","Other-Amino-Acid-Biosynthesis","Citrulline-Biosynthesis","Amino-Acid-Syn","Other-Amino-Acid-Syn","L-citrulline biosynthesis",0.728395061728395,"N","variable",0.0043174007132056,66,0.878277153558052,"Amino acid metabolism"
"346","COA-PWY","binary_outcome","Ax-2",4.56943748261038,0.415489194233522,393,336,2.17802702723956e-24,2.15080168939907e-22,"Ax","Biosynthesis|Cofactor-Biosynthesis|CoA-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","CoA-Biosynthesis",NA,"Cofactor-Syn","Coa-Syn","coenzyme A biosynthesis I",0.925925925925926,"N","variable",0.0277810363892999,3,0.99625468164794,"Cofactor Syn"
"347","COA-PWY-1","binary_outcome","Ax-2",0.545399064745279,0.10324389117534,393,385,2.39883056054997e-07,4.03207689964782e-06,"Ax","Biosynthesis|Cofactor-Biosynthesis|CoA-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","CoA-Biosynthesis",NA,"Cofactor-Syn","Coa-Syn","coenzyme A biosynthesis II (mammalian)",0.91358024691358,"N","variable",0.0322868542864748,2,0.99812734082397,"Cofactor Syn"
"348","COMPLETE-ARO-PWY","binary_outcome","Ax-2",-1.86644327517391,0.286497202762644,393,366,2.32733627560117e-10,4.96917745331061e-09,"Ax","Biosynthesis|Amino-Acid-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis",NA,NA,"Amino-Acid-Syn"," ","superpathway of aromatic amino acid biosynthesis",0.728395061728395,"N","variable",0.00606266334503115,51,0.906367041198502,"Amino acid metabolism"
"349","DAPLYSINESYN-PWY","binary_outcome","Ax-2",1.37712981911285,0.305397309955274,393,365,8.66534342524153e-06,0.000122243237606086,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|LYSINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","LYSINE-SYN","Amino-Acid-Syn","Lysine-Syn","L-lysine biosynthesis I",0.888888888888889,"N","variable",0.0172887896287271,16,0.971910112359551,"Amino acid metabolism"
"350","DENOVOPURINE2-PWY","binary_outcome","Ax-2",-2.86829054167684,0.429036353568945,393,308,8.58036935096474e-11,1.93671193921776e-09,"Ax","Biosynthesis|Nucleotide-Biosynthesis|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis","Biosynthesis","Nucleotide-Biosynthesis","PUR-NUC-SYN","Purine-Nucleotide-De-Novo-Biosynthesis","Nucleotide-Syn","Purine-Syn","superpathway of purine nucleotides de novo biosynthesis II",0.506172839506173,"N","variable",0.00127955688561917,107,0.801498127340824,"Nucleotide metabolism"
"351","GLCMANNANAUT-PWY","binary_outcome","Ax-2",-2.42338296290453,0.426789411799178,393,290,2.67972608128332e-08,5.04043715289005e-07,"Ax","Degradation|AMINE-DEG","Degradation","AMINE-DEG",NA,NA,"Amine-Deg"," ","superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",0.382716049382716,"N","all_low",0.00102908057041867,122,0.773408239700375,"Amine metabolism"
"352","HISDEG-PWY","binary_outcome","Ax-2",-2.11310391740328,0.351344627171089,393,376,4.33394242499885e-09,8.55953628937272e-08,"Ax","Degradation|Amino-Acid-Degradation|Proteinogenic-Amino-Acids-Degradation|HISTIDINE-DEG","Degradation","Amino-Acid-Degradation","Proteinogenic-Amino-Acids-Degradation","HISTIDINE-DEG","Amino-Acid-Deg","Proteinogenic-Amino-Acids-Deg","L-histidine degradation I",0.814814814814815,"N","variable",0.0109952830311479,30,0.945692883895131,"Amino acid metabolism"
"353","HSERMETANA-PWY","binary_outcome","Ax-2",-1.10685668315299,0.421768702281462,393,328,0.00902611624058173,0.0395606817189391,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|METHIONINE-SYN|Methionine-De-novo-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","METHIONINE-SYN","Amino-Acid-Syn","Methionine-Syn","L-methionine biosynthesis III",0.666666666666667,"N","variable",0.00245192875284832,83,0.846441947565543,"Amino acid metabolism"
"354","ILEUSYN-PWY","binary_outcome","Ax-2",-2.39475715703826,0.209085799896055,393,377,4.83938700544699e-26,9.5577893357578e-24,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","ISOLEUCINE-SYN","Amino-Acid-Syn","Isoleucine-Syn","L-isoleucine biosynthesis I (from threonine)",0.802469135802469,"N","variable",0.00801866572839514,44,0.919475655430712,"Amino acid metabolism"
"355","LACTOSECAT-PWY","binary_outcome","Ax-2",-3.9310113558382,0.392232360922283,393,350,3.60999614731344e-21,2.19376688952125e-19,"Ax","Degradation|Carbohydrates-Degradation|Sugars-And-Polysaccharides-Degradation|LACTOSE-DEG","Degradation","Carbohydrates-Degradation","Sugars-And-Polysaccharides-Degradation","LACTOSE-DEG","Carbohydrates-Deg","Sugars&Polysaccharides-Deg","lactose and galactose degradation I",0.617283950617284,"N","variable",0.00169335456098621,95,0.823970037453184,"Carbohydrate metabolism"
"356","NONMEVIPP-PWY","binary_outcome","Ax-2",1.60930379979566,0.386426886362129,393,367,3.90072269034346e-05,0.000489138242122433,"Ax","Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis|ISOPRENOIDS|Isopentenyl-Diphosphate-Biosynthesis","Biosynthesis","SECONDARY-METABOLITE-BIOSYNTHESIS","Terpenoid-Biosynthesis","ISOPRENOIDS","Secondary-Metabolite-Syn","Terpenoid-Syn","methylerythritol phosphate pathway I",0.876543209876543,"N","variable",0.0162102082766171,19,0.966292134831461,"Secondary metabolite metabolism"
"357","NONOXIPENT-PWY","binary_outcome","Ax-2",-1.67454660331195,0.24932474910393,393,374,6.82977690936644e-11,1.58691875247044e-09,"Ax","Energy-Metabolism|Pentose-Phosphate-Cycle","Energy-Metabolism","Pentose-Phosphate-Cycle",NA,NA,"Pentose-Phosphate-Cycle"," ","pentose phosphate pathway (non-oxidative branch)",0.777777777777778,"N","variable",0.00600062105011362,52,0.904494382022472,"Energy metabolism"
"358","P108-PWY","binary_outcome","Ax-2",1.27586950277658,0.449605114261533,393,289,0.00478841956480904,0.0250519963986698,"Ax","Energy-Metabolism|Fermentation|Pyruvate-Degradation","Energy-Metabolism","Fermentation","Pyruvate-Degradation",NA,"Fermentation","Pyruvate-Deg","pyruvate fermentation to propanoate I",0.753086419753086,"N","all_low",0.0039457089434687,71,0.868913857677903,"Energy metabolism"
"359","PANTO-PWY","binary_outcome","Ax-2",-2.33884889414491,0.217389766128589,393,374,9.63889843444812e-24,8.46081084801557e-22,"Ax","Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis|Pantothenate-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Vitamin-Biosynthesis","Pantothenate-Biosynthesis","Vitamin-Syn","Pantothenate-Syn","phosphopantothenate biosynthesis I",0.777777777777778,"N","variable",0.00521985085810952,58,0.893258426966292,"Vitamin Syn"
"360","PWY-1042","binary_outcome","Ax-2",-3.24999011559942,0.284239256277136,393,370,6.72157772074955e-26,1.06200927987843e-23,"Ax","Energy-Metabolism|GLYCOLYSIS-VARIANTS","Energy-Metabolism","GLYCOLYSIS-VARIANTS",NA,NA,"Glycolysis-Variants"," ","glycolysis IV (plant cytosol)",0.728395061728395,"N","variable",0.00354771135437162,74,0.863295880149813,"Energy metabolism"
"361","PWY-1861","binary_outcome","Ax-2",-3.32679591417261,0.39556140846918,393,342,9.02115593256713e-16,3.09857095075132e-14,"Ax","Degradation|C1-COMPOUNDS|Formaldehyde-Assimilation","Degradation","C1-COMPOUNDS","Formaldehyde-Assimilation",NA,"C1-Compounds","Formaldehyde-Assimilation","formaldehyde assimilation II (RuMP Cycle)",0.580246913580247,"N","variable",0.00182573610624363,92,0.829588014981273,"C1 Compounds"
"362","PWY-2941","binary_outcome","Ax-2",-2.04629724572628,0.405085980780723,393,333,6.80193613943324e-07,1.11948532294839e-05,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|LYSINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","LYSINE-SYN","Amino-Acid-Syn","Lysine-Syn","L-lysine biosynthesis II",0.592592592592593,"N","variable",0.00311065072959719,75,0.861423220973783,"Amino acid metabolism"
"363","PWY-3001","binary_outcome","Ax-2",-1.57227546776561,0.226045833980584,393,373,1.67871282303053e-11,4.42061043398039e-10,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","ISOLEUCINE-SYN","Amino-Acid-Syn","Isoleucine-Syn","superpathway of L-isoleucine biosynthesis I",0.777777777777778,"N","variable",0.00595399098253244,53,0.902621722846442,"Amino acid metabolism"
"364","PWY-3781","binary_outcome","Ax-2",-1.94123688476911,0.475691180129021,393,335,5.4581099703625e-05,0.000653319223725208,"Ax","Energy-Metabolism|Respiration|AEROBIC-RESPIRATION","Energy-Metabolism","Respiration","AEROBIC-RESPIRATION",NA,"Respiration","Aerobic-Respiration","aerobic respiration I (cytochrome c)",0.679012345679012,"N","variable",0.00232221366550602,86,0.840823970037453,"Energy metabolism"
"365","PWY-4242","binary_outcome","Ax-2",3.77626125691907,0.424489139192502,393,329,2.58578573546903e-17,1.02138536551027e-15,"Ax","Biosynthesis|Cofactor-Biosynthesis|CoA-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","CoA-Biosynthesis",NA,"Cofactor-Syn","Coa-Syn","pantothenate and coenzyme A biosynthesis III",0.876543209876543,"N","variable",0.0154247809875757,21,0.962546816479401,"Cofactor Syn"
"366","PWY-4981","binary_outcome","Ax-2",-0.69154423650982,0.253097432464312,393,382,0.00658611782940528,0.0317258114953059,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|PROLINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","PROLINE-SYN","Amino-Acid-Syn","Proline-Syn","L-proline biosynthesis II (from arginine)",0.888888888888889,"N","variable",0.0111256030096017,29,0.947565543071161,"Amino acid metabolism"
"367","PWY-4984","binary_outcome","Ax-2",-1.3558229870187,0.475745980920541,393,264,0.00461656618285177,0.0247500281940528,"Ax","Degradation|Noncarbon-Nutrients|NITROGEN-DEG","Degradation","Noncarbon-Nutrients","NITROGEN-DEG",NA,"Noncarbon-Nutrients","Nitrogen-Deg","urea cycle",0.432098765432099,"N","all_low",0.000983679939435949,123,0.771535580524345,"Noncarbon Nutrients"
"368","PWY-5005","binary_outcome","Ax-2",1.34912141531188,0.49479490947673,393,292,0.00669208417149097,0.032040887851381,"Ax","Biosynthesis|Cofactor-Biosynthesis|Vitamin-Biosynthesis|BIOTIN-SYN","Biosynthesis","Cofactor-Biosynthesis","Vitamin-Biosynthesis","BIOTIN-SYN","Vitamin-Syn","Biotin-Syn","biotin biosynthesis II",0.777777777777778,"N","variable",0.00361604484173476,73,0.865168539325843,"Vitamin Syn"
"369","PWY-5030","binary_outcome","Ax-2",-1.02797995918719,0.38826147256391,393,129,0.00843782521276062,0.0378743290800051,"Ax","Degradation|Amino-Acid-Degradation|Proteinogenic-Amino-Acids-Degradation|HISTIDINE-DEG","Degradation","Amino-Acid-Degradation","Proteinogenic-Amino-Acids-Degradation","HISTIDINE-DEG","Amino-Acid-Deg","Proteinogenic-Amino-Acids-Deg","L-histidine degradation III",0.17283950617284,"N","all_low",0.000375560447816095,185,0.655430711610487,"Amino acid metabolism"
"370","PWY-5100","binary_outcome","Ax-2",-2.5487575849137,0.360433979879258,393,359,7.26623412783042e-12,1.97942240034001e-10,"Ax","Energy-Metabolism|Fermentation|Pyruvate-Degradation","Energy-Metabolism","Fermentation","Pyruvate-Degradation",NA,"Fermentation","Pyruvate-Deg","pyruvate fermentation to acetate and lactate II",0.716049382716049,"N","variable",0.00441338944815866,62,0.885767790262172,"Energy metabolism"
"371","PWY-5103","binary_outcome","Ax-2",-2.90046019305893,0.243432761835351,393,377,1.33446406801951e-27,5.27113306867707e-25,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","ISOLEUCINE-SYN","Amino-Acid-Syn","Isoleucine-Syn","L-isoleucine biosynthesis III",0.802469135802469,"N","variable",0.00551917731510816,55,0.898876404494382,"Amino acid metabolism"
"372","PWY-5173","binary_outcome","Ax-2",-1.99337895257628,0.37420839437545,393,359,1.7365277882293e-07,2.98229772326336e-06,"Ax","Energy-Metabolism|Acetyl-CoA-Biosynthesis","Energy-Metabolism","Acetyl-CoA-Biosynthesis",NA,NA,"Acetyl-Coa-Syn"," ","superpathway of acetyl-CoA biosynthesis",0.740740740740741,"N","variable",0.0039310714532651,72,0.867041198501873,"Energy metabolism"
"373","PWY-5188","binary_outcome","Ax-2",-0.419451002014181,0.131424939341716,393,383,0.00153062737157395,0.0106069791538897,"Ax","Biosynthesis|Cofactor-Biosynthesis|Tetrapyrrole-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Tetrapyrrole-Biosynthesis",NA,"Cofactor-Syn","Tetrapyrrole-Syn","tetrapyrrole biosynthesis I (from glutamate)",0.888888888888889,"N","variable",0.0142625791249012,24,0.956928838951311,"Cofactor Syn"
"374","PWY-5189","binary_outcome","Ax-2",-0.980898537731804,0.249122926320366,393,375,0.000101481854545708,0.00104117746871571,"Ax","Biosynthesis|Cofactor-Biosynthesis|Tetrapyrrole-Biosynthesis","Biosynthesis","Cofactor-Biosynthesis","Tetrapyrrole-Biosynthesis",NA,"Cofactor-Syn","Tetrapyrrole-Syn","tetrapyrrole biosynthesis II (from glycine)",0.802469135802469,"N","variable",0.00917969175199818,38,0.930711610486891,"Cofactor Syn"
"375","PWY-5345","binary_outcome","Ax-2",-1.44519741828825,0.370716015318957,393,285,0.000114243490568872,0.00112815446936761,"Ax","Biosynthesis|Amino-Acid-Biosynthesis|IND-AMINO-ACID-SYN|METHIONINE-SYN|Methionine-De-novo-Biosynthesis","Biosynthesis","Amino-Acid-Biosynthesis","IND-AMINO-ACID-SYN","METHIONINE-SYN","Amino-Acid-Syn","Methionine-Syn","superpathway of L-methionine biosynthesis (by sulfhydrylation)",0.506172839506173,"N","all_low",0.00114747928326681,115,0.786516853932584,"Amino acid metabolism"
